dataset_root,filename,path,text,label_length,orig_width,orig_height,scaled_width,source_group
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,640_118_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/640_118_1.jpg,mang,4,128,71,173,crop:640
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,65_9_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/65_9_1.jpg,thông,5,128,100,123,crop:65
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,20_26_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/20_26_1.jpg,vụ,2,128,97,127,crop:20
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,274_77_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/274_77_1.jpg,cách,4,128,96,128,crop:274
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,55_93_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/55_93_1.jpg,thúc,4,128,80,154,crop:55
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,295_133_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/295_133_1.jpg,lạc,3,128,129,95,crop:295
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,217_115_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/217_115_1.jpg,không,5,128,83,148,crop:217
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,157_145_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/157_145_1.jpg,nhưng,5,128,90,137,crop:157
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,450_105_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/450_105_1.jpg,trại,4,128,118,104,crop:450
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,489_145_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/489_145_1.jpg,sách,4,128,63,195,crop:489
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,383_119_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/383_119_1.jpg,họ,2,128,135,91,crop:383
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,668_187_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/668_187_1.jpg,Nghị,4,128,94,131,crop:668
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,332_238_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/332_238_1.jpg,sản,3,128,100,123,crop:332
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,93_151_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/93_151_1.jpg,ha,2,128,84,146,crop:93
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,25_197_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/25_197_2.jpg,tạm,3,128,131,94,crop:25
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,89_27_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/89_27_1.jpg,chặt,4,128,84,146,crop:89
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,404_147_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/404_147_1.jpg,đường,5,128,78,158,crop:404
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,211_208_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/211_208_1.jpg,vẫn,3,128,105,117,crop:211
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,201_31_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/201_31_1.jpg,mẹ,2,128,80,154,crop:201
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,59_80_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/59_80_1.jpg,người,5,128,103,119,crop:59
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,127_31_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/127_31_1.jpg,canh,4,128,66,186,crop:127
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,222_154_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/222_154_1.jpg,thợ,3,128,94,131,crop:222
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,398_12_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/398_12_1.jpg,tinh,4,128,94,131,crop:398
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,26_25_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/26_25_2.jpg,hành,4,128,66,186,crop:26
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,65_14_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/65_14_1.jpg,là,2,128,105,117,crop:65
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,60_202_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/60_202_1.jpg,sống,4,128,101,122,crop:60
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,149_81_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/149_81_1.jpg,thể,3,128,87,141,crop:149
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,109_200_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/109_200_1.jpg,mua,3,128,44,279,crop:109
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,450_52_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/450_52_1.jpg,không,5,128,103,119,crop:450
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,78_109_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/78_109_1.jpg,và,2,128,106,116,crop:78
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,236_60_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/236_60_1.jpg,gí,2,128,188,65,crop:236
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,394_142_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/394_142_1.jpg,Chú,3,128,111,111,crop:394
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,419_106_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/419_106_1.jpg,và,2,128,103,119,crop:419
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,92_230_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/92_230_1.jpg,Hòa,3,128,80,154,crop:92
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,262_153_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/262_153_1.jpg,định,4,128,117,105,crop:262
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,146_217_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/146_217_1.jpg,âu,2,128,102,120,crop:146
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,137_233_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/137_233_1.jpg,lược,4,128,85,145,crop:137
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,85_154_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/85_154_1.jpg,dài,3,128,69,178,crop:85
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,467_71_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/467_71_1.jpg,chú,3,128,110,112,crop:467
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,219_102_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/219_102_1.jpg,phương,6,128,88,140,crop:219
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,500_29_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/500_29_1.jpg,tổ,2,128,107,115,crop:500
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,139_228_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/139_228_1.jpg,Trường,6,128,65,189,crop:139
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,539_159_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/539_159_1.jpg,thị,3,128,114,108,crop:539
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,325_86_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/325_86_1.jpg,XHCN,4,128,53,232,crop:325
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,79_111_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/79_111_1.jpg,cụt,3,128,93,132,crop:79
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,111_178_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/111_178_1.jpg,chúng,5,128,98,125,crop:111
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,419_192_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/419_192_1.jpg,xe,2,128,75,164,crop:419
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,139_111_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/139_111_1.jpg,đến,3,128,76,162,crop:139
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,58_238_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/58_238_1.jpg,nhà,3,128,86,143,crop:58
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,88_210_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/88_210_1.jpg,km2,3,128,60,205,crop:88
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,392_53_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/392_53_1.jpg,la,2,128,88,140,crop:392
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,515_47_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/515_47_1.jpg,lạnh,4,128,85,145,crop:515
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,263_83_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/263_83_1.jpg,trọng,5,128,71,173,crop:263
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,649_73_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/649_73_1.jpg,nhau,4,128,61,201,crop:649
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,20_45_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/20_45_1.jpg,một,3,128,66,186,crop:20
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,351_80_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/351_80_1.jpg,tiến,4,128,111,111,crop:351
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,286_68_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/286_68_1.jpg,đã,2,128,114,108,crop:286
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,426_223_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/426_223_1.jpg,PTNT,4,128,60,205,crop:426
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,499_42_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/499_42_1.jpg,Oanh,4,128,53,232,crop:499
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,377_243_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/377_243_1.jpg,dừng,4,128,100,123,crop:377
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,348_6_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/348_6_1.jpg,một,3,128,68,181,crop:348
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,20_134_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/20_134_2.jpg,phòng,5,128,163,75,crop:20
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,25_238_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/25_238_2.jpg,chỉ,3,128,85,145,crop:25
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,3_120_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/3_120_2.jpg,họp,3,128,140,88,crop:3
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,51_182_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/51_182_1.jpg,Trên,4,128,81,152,crop:51
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,313_110_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/313_110_1.jpg,họ,2,128,171,72,crop:313
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,435_125_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/435_125_1.jpg,ngày,4,128,106,116,crop:435
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,480_169_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/480_169_1.jpg,lông,4,128,129,95,crop:480
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,187_128_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/187_128_1.jpg,trong,5,128,81,152,crop:187
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,29_48_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/29_48_1.jpg,TP,2,128,96,128,crop:29
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,357_172_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/357_172_1.jpg,là,2,128,72,171,crop:357
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,538_97_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/538_97_1.jpg,cùng,4,128,79,156,crop:538
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,140_121_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/140_121_1.jpg,dậy,3,128,128,96,crop:140
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,429_194_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/429_194_1.jpg,đã,2,128,104,118,crop:429
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,409_185_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/409_185_1.jpg,phúc,4,128,79,156,crop:409
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,290_55_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/290_55_1.jpg,cho,3,128,96,128,crop:290
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,230_55_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/230_55_1.jpg,2,1,128,159,77,crop:230
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,472_240_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/472_240_1.jpg,bềnh,4,128,55,223,crop:472
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,318_211_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/318_211_1.jpg,vào,3,128,71,173,crop:318
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,120_218_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/120_218_1.jpg,JICA,4,128,47,261,crop:120
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,34_131_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/34_131_1.jpg,yêu,3,128,144,85,crop:34
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,91_29_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/91_29_1.jpg,kiều,4,128,71,173,crop:91
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,196_7_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/196_7_1.jpg,nhiên,5,128,50,246,crop:196
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,436_185_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/436_185_1.jpg,ra,2,128,71,173,crop:436
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,166_183_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/166_183_1.jpg,với,3,128,115,107,crop:166
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,184_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/184_189_1.jpg,nhặt,4,128,129,95,crop:184
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,374_122_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/374_122_1.jpg,như,3,128,79,156,crop:374
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,119_50_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/119_50_1.jpg,hai,3,128,95,129,crop:119
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,444_30_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/444_30_1.jpg,ra,2,128,48,256,crop:444
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,392_66_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/392_66_1.jpg,được,4,128,88,140,crop:392
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,154_186_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/154_186_1.jpg,điều,4,128,78,158,crop:154
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,25_64_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/25_64_2.jpg,Hội,3,128,86,143,crop:25
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,87_69_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/87_69_1.jpg,những,5,128,110,112,crop:87
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,86_78_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/86_78_1.jpg,xâm,3,128,67,183,crop:86
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,46_176_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/46_176_1.jpg,băng,4,128,109,113,crop:46
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,410_205_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/410_205_1.jpg,công,4,128,114,108,crop:410
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,427_145_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/427_145_1.jpg,Sắt,3,128,92,134,crop:427
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,174_87_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/174_87_1.jpg,cuối,4,128,83,148,crop:174
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,76_176_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/76_176_1.jpg,nạn,3,128,52,236,crop:76
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,431_229_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/431_229_1.jpg,xin,3,128,98,125,crop:431
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,17_71_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/17_71_2.jpg,những,5,128,93,132,crop:17
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,335_180_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/335_180_1.jpg,phui,4,128,100,123,crop:335
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,46_179_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/46_179_1.jpg,được,4,128,91,135,crop:46
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,315_52_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/315_52_1.jpg,làm,3,128,85,145,crop:315
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,155_211_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/155_211_1.jpg,cùng,4,128,117,105,crop:155
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,217_117_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/217_117_1.jpg,Thị,3,128,96,128,crop:217
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,481_183_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/481_183_1.jpg,rủ,2,128,138,89,crop:481
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,232_232_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/232_232_1.jpg,dụng,4,128,83,148,crop:232
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,52_133_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/52_133_1.jpg,hộp,3,128,110,112,crop:52
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,193_130_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/193_130_1.jpg,Luân,4,128,56,219,crop:193
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,177_125_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/177_125_1.jpg,của,3,128,122,101,crop:177
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,373_141_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/373_141_1.jpg,ra,2,128,79,156,crop:373
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,203_59_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/203_59_1.jpg,nơi,3,128,77,160,crop:203
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,169_107_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/169_107_1.jpg,khí,3,128,94,131,crop:169
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,12_179_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/12_179_2.jpg,ra,2,128,84,146,crop:12
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,433_188_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/433_188_1.jpg,một,3,128,100,123,crop:433
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,385_85_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/385_85_1.jpg,chị,3,128,125,98,crop:385
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,131_30_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/131_30_1.jpg,năm,3,128,59,208,crop:131
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,279_235_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/279_235_1.jpg,vì,2,128,140,88,crop:279
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,610_110_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/610_110_1.jpg,chôn,4,128,75,164,crop:610
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,59_7_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/59_7_1.jpg,công,4,128,123,100,crop:59
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,85_117_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/85_117_1.jpg,nhân,4,128,62,198,crop:85
